IP,Source,Country,State,Region,City,unknown_1,Latitude,Longitude,unknown_2,unknown_3
112.16.211.200, GeoIP City Edition, Rev 1: CN, 02, Zhejiang, Zhuji, N/A, 29.718800, 120.242302, 0, 0
119.29.247.187, GeoIP City Edition, Rev 1: CN, 22, Beijing, Beijing, N/A, 39.928902, 116.388298, 0, 0
148.102.19.144, GeoIP City Edition, Rev 1: PE, 15, Lima, Lima, N/A, -12.050000, -77.050003, 0, 0
180.168.95.234, GeoIP City Edition, Rev 1: CN, 23, Shanghai, Shanghai, N/A, 31.045601, 121.399696, 0, 0
51.68.123.192, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
201.33.167.234, GeoIP City Edition, Rev 1: BR, 21, Rio de Janeiro, Cachoeiras De Macacu, N/A, -22.466700, -42.650002, 0, 0
222.239.28.177, GeoIP City Edition, Rev 1: KR, N/A, N/A, N/A, N/A, 37.511200, 126.974098, 0, 0
51.38.128.30, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
193.70.0.42, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
49.234.124.225, GeoIP City Edition, Rev 1: CN, 22, Beijing, Beijing, N/A, 39.928902, 116.388298, 0, 0
49.234.55.143, GeoIP City Edition, Rev 1: CN, 22, Beijing, Beijing, N/A, 39.928902, 116.388298, 0, 0
31.20.193.52, GeoIP City Edition, Rev 1: NL, 10, Zeeland, Middelburg, 4331, 51.499500, 3.614400, 0, 0
66.249.155.244, GeoIP City Edition, Rev 1: KY, 00, N/A, George Town, N/A, 19.299999, -81.383301, 0, 0
95.94.25.115, GeoIP City Edition, Rev 1: PT, 14, Lisboa, São Domingos De Rana, 2785-777, 38.701199, -9.327600, 0, 0
130.180.66.97, GeoIP City Edition, Rev 1: DE, N/A, N/A, N/A, N/A, 51.299301, 9.491000, 0, 0
23.28.212.45, GeoIP City Edition, Rev 1: US, N/A, N/A, N/A, N/A, 37.750999, -97.821999, 0, 0
186.31.80.115, GeoIP City Edition, Rev 1: CO, 34, Distrito Especial, Bogota, 111311, 4.635700, -74.073303, 0, 0
160.153.251.87, GeoIP City Edition, Rev 1: US, AZ, Arizona, Scottsdale, 85260, 33.611900, -111.890602, 753, 480
178.33.159.25, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
186.4.235.4, GeoIP City Edition, Rev 1: EC, 18, Pichincha, Quito, N/A, -0.216700, -78.500000, 0, 0
93.203.35.140, GeoIP City Edition, Rev 1: DE, 05, Hessen, Frankfurt Am Main, 60316, 50.120899, 8.696600, 0, 0
103.55.38.247, GeoIP City Edition, Rev 1: ID, 14, Kalimantan Timur, Balikpapan, N/A, -1.283300, 116.833298, 0, 0
103.96.96.114, GeoIP City Edition, Rev 1: IN, N/A, N/A, N/A, N/A, 20.000000, 77.000000, 0, 0
118.24.151.254, GeoIP City Edition, Rev 1: CN, 22, Beijing, Beijing, N/A, 39.928902, 116.388298, 0, 0
120.48.27.20, GeoIP City Edition, Rev 1: CN, 22, Beijing, Beijing, N/A, 39.928902, 116.388298, 0, 0
121.4.46.37, GeoIP City Edition, Rev 1: CN, 22, Beijing, Beijing, N/A, 39.928902, 116.388298, 0, 0
139.180.197.109, GeoIP City Edition, Rev 1: US, PA, Pennsylvania, New Kensington, 15069, 40.569801, -79.764801, 508, 724
182.61.49.107, GeoIP City Edition, Rev 1: CN, 22, Beijing, Beijing, N/A, 39.928902, 116.388298, 0, 0
185.126.218.30, GeoIP City Edition, Rev 1: TR, N/A, N/A, N/A, N/A, 41.021400, 28.994801, 0, 0
149.202.55.18, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
51.68.123.192, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
27.223.89.238, GeoIP City Edition, Rev 1: CN, 25, Shandong, Jimo, N/A, 36.389702, 120.462196, 0, 0
51.38.128.30, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
193.70.0.42, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
46.17.252.134, GeoIP City Edition, Rev 1: RU, 13, Chelyabinsk, Chelyabinsk, 454128, 55.262600, 61.448299, 0, 0
31.20.193.52, GeoIP City Edition, Rev 1: NL, 10, Zeeland, Middelburg, 4331, 51.499500, 3.614400, 0, 0
60.13.251.214, GeoIP City Edition, Rev 1: CN, 13, Xinjiang, Ürümqi, N/A, 43.800999, 87.600502, 0, 0
89.46.86.65, GeoIP City Edition, Rev 1: SE, N/A, N/A, N/A, N/A, 59.324699, 18.056000, 0, 0
95.94.25.115, GeoIP City Edition, Rev 1: PT, 14, Lisboa, São Domingos De Rana, 2785-777, 38.701199, -9.327600, 0, 0
130.180.66.97, GeoIP City Edition, Rev 1: DE, N/A, N/A, N/A, N/A, 51.299301, 9.491000, 0, 0
23.28.212.45, GeoIP City Edition, Rev 1: US, N/A, N/A, N/A, N/A, 37.750999, -97.821999, 0, 0
186.31.80.115, GeoIP City Edition, Rev 1: CO, 34, Distrito Especial, Bogota, 111311, 4.635700, -74.073303, 0, 0
160.153.251.87, GeoIP City Edition, Rev 1: US, AZ, Arizona, Scottsdale, 85260, 33.611900, -111.890602, 753, 480
178.33.159.25, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
186.4.235.4, GeoIP City Edition, Rev 1: EC, 18, Pichincha, Quito, N/A, -0.216700, -78.500000, 0, 0
188.217.109.25, GeoIP City Edition, Rev 1: IT, 07, Lazio, Rome, 00124, 41.900002, 12.483300, 0, 0
93.203.35.140, GeoIP City Edition, Rev 1: DE, 05, Hessen, Frankfurt Am Main, 60316, 50.120899, 8.696600, 0, 0
111.67.207.218, GeoIP City Edition, Rev 1: CN, 22, Beijing, Beijing, N/A, 39.928902, 116.388298, 0, 0
125.141.56.231, GeoIP City Edition, Rev 1: KR, 11, Seoul-t'ukpyolsi, Seoul, N/A, 37.598499, 126.978302, 0, 0
151.69.170.146, GeoIP City Edition, Rev 1: IT, 15, Sicilia, Altavilla Milicia, 90010, 38.037998, 13.549500, 0, 0
182.61.28.204, GeoIP City Edition, Rev 1: CN, 22, Beijing, Beijing, N/A, 39.928902, 116.388298, 0, 0
188.131.146.143, GeoIP City Edition, Rev 1: CN, 22, Beijing, Beijing, N/A, 39.928902, 116.388298, 0, 0
149.202.55.18, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
190.83.84.209, GeoIP City Edition, Rev 1: IP Address not found
51.68.123.192, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
207.154.239.128, GeoIP City Edition, Rev 1: DE, 05, Hessen, Frankfurt, 09079, 50.116699, 8.683300, 0, 0
51.38.128.30, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
40.74.162.43, GeoIP City Edition, Rev 1: US, TX, Texas, San Antonio, 78288, 29.424101, -98.493599, 641, 210
40.80.91.203, GeoIP City Edition, Rev 1: JP, 27, Nagasaki, Osaka, 543-0062, 34.686401, 135.520004, 0, 0
193.70.0.42, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
46.101.29.76, GeoIP City Edition, Rev 1: GB, M1, Slough, London, EC2V, 51.514198, -0.093100, 0, 0
49.232.168.102, GeoIP City Edition, Rev 1: CN, 22, Beijing, Beijing, N/A, 39.928902, 116.388298, 0, 0
31.20.193.52, GeoIP City Edition, Rev 1: NL, 10, Zeeland, Middelburg, 4331, 51.499500, 3.614400, 0, 0
95.94.25.115, GeoIP City Edition, Rev 1: PT, 14, Lisboa, São Domingos De Rana, 2785-777, 38.701199, -9.327600, 0, 0
130.180.66.97, GeoIP City Edition, Rev 1: DE, N/A, N/A, N/A, N/A, 51.299301, 9.491000, 0, 0
23.28.212.45, GeoIP City Edition, Rev 1: US, N/A, N/A, N/A, N/A, 37.750999, -97.821999, 0, 0
186.31.80.115, GeoIP City Edition, Rev 1: CO, 34, Distrito Especial, Bogota, 111311, 4.635700, -74.073303, 0, 0
148.72.208.210, GeoIP City Edition, Rev 1: US, AZ, Arizona, Scottsdale, 85260, 33.611900, -111.890602, 753, 480
160.153.251.87, GeoIP City Edition, Rev 1: US, AZ, Arizona, Scottsdale, 85260, 33.611900, -111.890602, 753, 480
178.33.159.25, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
188.121.2.186, GeoIP City Edition, Rev 1: PL, 72, Dolnoslaskie, Wroclaw, 50-125, 51.111401, 17.029400, 0, 0
186.4.235.4, GeoIP City Edition, Rev 1: EC, 18, Pichincha, Quito, N/A, -0.216700, -78.500000, 0, 0
188.217.109.25, GeoIP City Edition, Rev 1: IT, 07, Lazio, Rome, 00124, 41.900002, 12.483300, 0, 0
93.203.35.140, GeoIP City Edition, Rev 1: DE, 05, Hessen, Frankfurt Am Main, 60316, 50.120899, 8.696600, 0, 0
149.202.55.18, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
51.68.123.192, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
51.38.128.30, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
193.70.0.42, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
31.20.193.52, GeoIP City Edition, Rev 1: NL, 10, Zeeland, Middelburg, 4331, 51.499500, 3.614400, 0, 0
95.94.25.115, GeoIP City Edition, Rev 1: PT, 14, Lisboa, São Domingos De Rana, 2785-777, 38.701199, -9.327600, 0, 0
130.180.66.97, GeoIP City Edition, Rev 1: DE, N/A, N/A, N/A, N/A, 51.299301, 9.491000, 0, 0
23.28.212.45, GeoIP City Edition, Rev 1: US, N/A, N/A, N/A, N/A, 37.750999, -97.821999, 0, 0
186.31.80.115, GeoIP City Edition, Rev 1: CO, 34, Distrito Especial, Bogota, 111311, 4.635700, -74.073303, 0, 0
148.72.208.210, GeoIP City Edition, Rev 1: US, AZ, Arizona, Scottsdale, 85260, 33.611900, -111.890602, 753, 480
160.153.251.87, GeoIP City Edition, Rev 1: US, AZ, Arizona, Scottsdale, 85260, 33.611900, -111.890602, 753, 480
178.33.159.25, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
188.121.2.186, GeoIP City Edition, Rev 1: PL, 72, Dolnoslaskie, Wroclaw, 50-125, 51.111401, 17.029400, 0, 0
186.4.235.4, GeoIP City Edition, Rev 1: EC, 18, Pichincha, Quito, N/A, -0.216700, -78.500000, 0, 0
188.217.109.25, GeoIP City Edition, Rev 1: IT, 07, Lazio, Rome, 00124, 41.900002, 12.483300, 0, 0
93.203.35.140, GeoIP City Edition, Rev 1: DE, 05, Hessen, Frankfurt Am Main, 60316, 50.120899, 8.696600, 0, 0
114.67.110.126, GeoIP City Edition, Rev 1: CN, 22, Beijing, Beijing, N/A, 39.928902, 116.388298, 0, 0
128.199.215.116, GeoIP City Edition, Rev 1: SG, 00, N/A, Singapore, N/A, 1.293100, 103.855797, 0, 0
132.232.43.111, GeoIP City Edition, Rev 1: CN, 22, Beijing, Beijing, N/A, 39.928902, 116.388298, 0, 0
142.93.109.2, GeoIP City Edition, Rev 1: CA, ON, Ontario, Toronto, M5B, 43.657200, -79.378304, 0, 0
177.152.124.24, GeoIP City Edition, Rev 1: BR, 15, Minas Gerais, Raul Soares, 35350, -20.014200, -42.408901, 0, 0
149.202.55.18, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
51.68.123.192, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
200.50.42.56, GeoIP City Edition, Rev 1: CL, 01, Valparaiso, Valparaiso, N/A, -33.047798, -71.601097, 0, 0
206.189.213.126, GeoIP City Edition, Rev 1: US, CA, California, San Francisco, 94108, 37.791500, -122.408897, 807, 415
220.180.112.208, GeoIP City Edition, Rev 1: CN, 01, Anhui, Hefei, N/A, 31.863899, 117.280800, 0, 0
51.38.128.30, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
193.70.0.42, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
31.20.193.52, GeoIP City Edition, Rev 1: NL, 10, Zeeland, Middelburg, 4331, 51.499500, 3.614400, 0, 0
95.94.25.115, GeoIP City Edition, Rev 1: PT, 14, Lisboa, São Domingos De Rana, 2785-777, 38.701199, -9.327600, 0, 0
130.180.66.97, GeoIP City Edition, Rev 1: DE, N/A, N/A, N/A, N/A, 51.299301, 9.491000, 0, 0
23.28.212.45, GeoIP City Edition, Rev 1: US, N/A, N/A, N/A, N/A, 37.750999, -97.821999, 0, 0
186.31.80.115, GeoIP City Edition, Rev 1: CO, 34, Distrito Especial, Bogota, 111311, 4.635700, -74.073303, 0, 0
148.72.208.210, GeoIP City Edition, Rev 1: US, AZ, Arizona, Scottsdale, 85260, 33.611900, -111.890602, 753, 480
160.153.251.87, GeoIP City Edition, Rev 1: US, AZ, Arizona, Scottsdale, 85260, 33.611900, -111.890602, 753, 480
178.33.159.25, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
188.121.2.186, GeoIP City Edition, Rev 1: PL, 72, Dolnoslaskie, Wroclaw, 50-125, 51.111401, 17.029400, 0, 0
186.4.235.4, GeoIP City Edition, Rev 1: EC, 18, Pichincha, Quito, N/A, -0.216700, -78.500000, 0, 0
188.217.109.25, GeoIP City Edition, Rev 1: IT, 07, Lazio, Rome, 00124, 41.900002, 12.483300, 0, 0
93.203.35.140, GeoIP City Edition, Rev 1: DE, 05, Hessen, Frankfurt Am Main, 60316, 50.120899, 8.696600, 0, 0
111.230.221.203, GeoIP City Edition, Rev 1: CN, 22, Beijing, Beijing, N/A, 39.928902, 116.388298, 0, 0
138.68.167.109, GeoIP City Edition, Rev 1: GB, M1, Slough, London, EC2V, 51.514198, -0.093100, 0, 0
149.202.55.18, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
51.68.123.192, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
200.50.42.56, GeoIP City Edition, Rev 1: CL, 01, Valparaiso, Valparaiso, N/A, -33.047798, -71.601097, 0, 0
202.165.22.203, GeoIP City Edition, Rev 1: MY, 14, Kuala Lumpur, Kuala Lumpur, 50350, 3.151200, 101.695602, 0, 0
211.38.132.37, GeoIP City Edition, Rev 1: KR, N/A, N/A, N/A, N/A, 37.511200, 126.974098, 0, 0
51.38.128.30, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
193.70.0.42, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
49.233.77.12, GeoIP City Edition, Rev 1: CN, 22, Beijing, Beijing, N/A, 39.928902, 116.388298, 0, 0
31.20.193.52, GeoIP City Edition, Rev 1: NL, 10, Zeeland, Middelburg, 4331, 51.499500, 3.614400, 0, 0
60.166.121.92, GeoIP City Edition, Rev 1: CN, 01, Anhui, Hefei, N/A, 31.863899, 117.280800, 0, 0
61.152.122.166, GeoIP City Edition, Rev 1: CN, 23, Shanghai, Shanghai, N/A, 31.045601, 121.399696, 0, 0
95.94.25.115, GeoIP City Edition, Rev 1: PT, 14, Lisboa, São Domingos De Rana, 2785-777, 38.701199, -9.327600, 0, 0
130.180.66.97, GeoIP City Edition, Rev 1: DE, N/A, N/A, N/A, N/A, 51.299301, 9.491000, 0, 0
23.28.212.45, GeoIP City Edition, Rev 1: US, N/A, N/A, N/A, N/A, 37.750999, -97.821999, 0, 0
186.31.80.115, GeoIP City Edition, Rev 1: CO, 34, Distrito Especial, Bogota, 111311, 4.635700, -74.073303, 0, 0
148.72.208.210, GeoIP City Edition, Rev 1: US, AZ, Arizona, Scottsdale, 85260, 33.611900, -111.890602, 753, 480
160.153.251.87, GeoIP City Edition, Rev 1: US, AZ, Arizona, Scottsdale, 85260, 33.611900, -111.890602, 753, 480
178.33.159.25, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
188.121.2.186, GeoIP City Edition, Rev 1: PL, 72, Dolnoslaskie, Wroclaw, 50-125, 51.111401, 17.029400, 0, 0
184.68.18.59, GeoIP City Edition, Rev 1: CA, BC, British Columbia, Vancouver, V6B, 49.278801, -123.113899, 0, 0
186.4.235.4, GeoIP City Edition, Rev 1: EC, 18, Pichincha, Quito, N/A, -0.216700, -78.500000, 0, 0
188.217.109.25, GeoIP City Edition, Rev 1: IT, 07, Lazio, Rome, 00124, 41.900002, 12.483300, 0, 0
93.203.35.140, GeoIP City Edition, Rev 1: DE, 05, Hessen, Frankfurt Am Main, 60316, 50.120899, 8.696600, 0, 0
104.236.93.241, GeoIP City Edition, Rev 1: US, NJ, New Jersey, Clifton, 07014, 40.832600, -74.130699, 501, 973
167.99.68.65, GeoIP City Edition, Rev 1: SG, 00, N/A, Singapore, N/A, 1.293100, 103.855797, 0, 0
187.95.124.103, GeoIP City Edition, Rev 1: BR, 18, Parana, Curitiba, N/A, -25.416700, -49.250000, 0, 0
189.126.202.121, GeoIP City Edition, Rev 1: BR, 27, Sao Paulo, Sao Paulo, N/A, -23.573299, -46.641701, 0, 0
149.202.55.18, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
51.68.123.192, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
200.50.42.56, GeoIP City Edition, Rev 1: CL, 01, Valparaiso, Valparaiso, N/A, -33.047798, -71.601097, 0, 0
203.245.29.148, GeoIP City Edition, Rev 1: KR, N/A, N/A, N/A, N/A, 37.511200, 126.974098, 0, 0
51.38.128.30, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
193.70.0.42, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
46.107.226.18, GeoIP City Edition, Rev 1: HU, 18, Szabolcs-Szatmar-Bereg, Nyíregyháza, 4401, 47.950001, 21.716700, 0, 0
31.20.193.52, GeoIP City Edition, Rev 1: NL, 10, Zeeland, Middelburg, 4331, 51.499500, 3.614400, 0, 0
95.94.25.115, GeoIP City Edition, Rev 1: PT, 14, Lisboa, São Domingos De Rana, 2785-777, 38.701199, -9.327600, 0, 0
130.180.66.97, GeoIP City Edition, Rev 1: DE, N/A, N/A, N/A, N/A, 51.299301, 9.491000, 0, 0
23.28.212.45, GeoIP City Edition, Rev 1: US, N/A, N/A, N/A, N/A, 37.750999, -97.821999, 0, 0
186.31.80.115, GeoIP City Edition, Rev 1: CO, 34, Distrito Especial, Bogota, 111311, 4.635700, -74.073303, 0, 0
148.72.208.210, GeoIP City Edition, Rev 1: US, AZ, Arizona, Scottsdale, 85260, 33.611900, -111.890602, 753, 480
160.153.251.87, GeoIP City Edition, Rev 1: US, AZ, Arizona, Scottsdale, 85260, 33.611900, -111.890602, 753, 480
178.33.159.25, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
188.121.2.186, GeoIP City Edition, Rev 1: PL, 72, Dolnoslaskie, Wroclaw, 50-125, 51.111401, 17.029400, 0, 0
184.68.18.59, GeoIP City Edition, Rev 1: CA, BC, British Columbia, Vancouver, V6B, 49.278801, -123.113899, 0, 0
186.4.235.4, GeoIP City Edition, Rev 1: EC, 18, Pichincha, Quito, N/A, -0.216700, -78.500000, 0, 0
188.217.109.25, GeoIP City Edition, Rev 1: IT, 07, Lazio, Rome, 00124, 41.900002, 12.483300, 0, 0
93.203.35.140, GeoIP City Edition, Rev 1: DE, 05, Hessen, Frankfurt Am Main, 60316, 50.120899, 8.696600, 0, 0
146.59.239.126, GeoIP City Edition, Rev 1: NO, 12, Oslo, Oslo, 0001, 59.904999, 10.748700, 0, 0
107.170.102.171, GeoIP City Edition, Rev 1: US, NY, New York, New York, 10011, 40.730801, -73.997498, 501, 212
149.202.55.18, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
51.68.123.192, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
200.50.42.56, GeoIP City Edition, Rev 1: CL, 01, Valparaiso, Valparaiso, N/A, -33.047798, -71.601097, 0, 0
51.38.128.30, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
193.70.0.42, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
31.20.193.52, GeoIP City Edition, Rev 1: NL, 10, Zeeland, Middelburg, 4331, 51.499500, 3.614400, 0, 0
95.94.25.115, GeoIP City Edition, Rev 1: PT, 14, Lisboa, São Domingos De Rana, 2785-777, 38.701199, -9.327600, 0, 0
130.180.66.97, GeoIP City Edition, Rev 1: DE, N/A, N/A, N/A, N/A, 51.299301, 9.491000, 0, 0
23.28.212.45, GeoIP City Edition, Rev 1: US, N/A, N/A, N/A, N/A, 37.750999, -97.821999, 0, 0
186.31.80.115, GeoIP City Edition, Rev 1: CO, 34, Distrito Especial, Bogota, 111311, 4.635700, -74.073303, 0, 0
148.72.208.210, GeoIP City Edition, Rev 1: US, AZ, Arizona, Scottsdale, 85260, 33.611900, -111.890602, 753, 480
160.153.251.87, GeoIP City Edition, Rev 1: US, AZ, Arizona, Scottsdale, 85260, 33.611900, -111.890602, 753, 480
178.33.159.25, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
188.121.2.186, GeoIP City Edition, Rev 1: PL, 72, Dolnoslaskie, Wroclaw, 50-125, 51.111401, 17.029400, 0, 0
184.68.18.59, GeoIP City Edition, Rev 1: CA, BC, British Columbia, Vancouver, V6B, 49.278801, -123.113899, 0, 0
186.4.235.4, GeoIP City Edition, Rev 1: EC, 18, Pichincha, Quito, N/A, -0.216700, -78.500000, 0, 0
188.217.109.25, GeoIP City Edition, Rev 1: IT, 07, Lazio, Rome, 00124, 41.900002, 12.483300, 0, 0
93.203.35.140, GeoIP City Edition, Rev 1: DE, 05, Hessen, Frankfurt Am Main, 60316, 50.120899, 8.696600, 0, 0
146.59.239.126, GeoIP City Edition, Rev 1: NO, 12, Oslo, Oslo, 0001, 59.904999, 10.748700, 0, 0
103.63.109.166, GeoIP City Edition, Rev 1: VN, 30, Quang Ninh, Hai Phong, N/A, 20.856100, 106.682198, 0, 0
157.245.131.226, GeoIP City Edition, Rev 1: US, OR, Oregon, Eugene, 97402, 44.048599, -123.219704, 801, 541
181.177.245.165, GeoIP City Edition, Rev 1: PE, 15, Lima, Lima, N/A, -12.050000, -77.050003, 0, 0
149.202.55.18, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
51.68.123.192, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
200.50.42.56, GeoIP City Edition, Rev 1: CL, 01, Valparaiso, Valparaiso, N/A, -33.047798, -71.601097, 0, 0
54.38.215.29, GeoIP City Edition, Rev 1: GB, N/A, N/A, N/A, N/A, 51.496399, -0.122400, 0, 0
51.38.128.30, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
37.153.32.237, GeoIP City Edition, Rev 1: RU, 66, Saint Petersburg City, Saint Petersburg, 196233, 59.751301, 30.476601, 0, 0
193.70.0.42, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
31.20.193.52, GeoIP City Edition, Rev 1: NL, 10, Zeeland, Middelburg, 4331, 51.499500, 3.614400, 0, 0
58.214.36.86, GeoIP City Edition, Rev 1: CN, 04, Jiangsu, Nanjing, N/A, 32.061699, 118.777802, 0, 0
95.94.25.115, GeoIP City Edition, Rev 1: PT, 14, Lisboa, São Domingos De Rana, 2785-777, 38.701199, -9.327600, 0, 0
130.180.66.97, GeoIP City Edition, Rev 1: DE, N/A, N/A, N/A, N/A, 51.299301, 9.491000, 0, 0
23.28.212.45, GeoIP City Edition, Rev 1: US, N/A, N/A, N/A, N/A, 37.750999, -97.821999, 0, 0
186.31.80.115, GeoIP City Edition, Rev 1: CO, 34, Distrito Especial, Bogota, 111311, 4.635700, -74.073303, 0, 0
148.72.208.210, GeoIP City Edition, Rev 1: US, AZ, Arizona, Scottsdale, 85260, 33.611900, -111.890602, 753, 480
160.153.251.87, GeoIP City Edition, Rev 1: US, AZ, Arizona, Scottsdale, 85260, 33.611900, -111.890602, 753, 480
147.135.173.235, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
178.33.159.25, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
188.121.2.186, GeoIP City Edition, Rev 1: PL, 72, Dolnoslaskie, Wroclaw, 50-125, 51.111401, 17.029400, 0, 0
184.68.18.59, GeoIP City Edition, Rev 1: CA, BC, British Columbia, Vancouver, V6B, 49.278801, -123.113899, 0, 0
186.4.235.4, GeoIP City Edition, Rev 1: EC, 18, Pichincha, Quito, N/A, -0.216700, -78.500000, 0, 0
188.217.109.25, GeoIP City Edition, Rev 1: IT, 07, Lazio, Rome, 00124, 41.900002, 12.483300, 0, 0
93.203.35.140, GeoIP City Edition, Rev 1: DE, 05, Hessen, Frankfurt Am Main, 60316, 50.120899, 8.696600, 0, 0
146.59.239.126, GeoIP City Edition, Rev 1: NO, 12, Oslo, Oslo, 0001, 59.904999, 10.748700, 0, 0
149.202.55.18, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
51.68.123.192, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
200.50.42.56, GeoIP City Edition, Rev 1: CL, 01, Valparaiso, Valparaiso, N/A, -33.047798, -71.601097, 0, 0
54.38.215.29, GeoIP City Edition, Rev 1: GB, N/A, N/A, N/A, N/A, 51.496399, -0.122400, 0, 0
51.38.128.30, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
193.70.0.42, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
31.20.193.52, GeoIP City Edition, Rev 1: NL, 10, Zeeland, Middelburg, 4331, 51.499500, 3.614400, 0, 0
95.94.25.115, GeoIP City Edition, Rev 1: PT, 14, Lisboa, São Domingos De Rana, 2785-777, 38.701199, -9.327600, 0, 0
130.180.66.97, GeoIP City Edition, Rev 1: DE, N/A, N/A, N/A, N/A, 51.299301, 9.491000, 0, 0
23.28.212.45, GeoIP City Edition, Rev 1: US, N/A, N/A, N/A, N/A, 37.750999, -97.821999, 0, 0
